"ids","fake_risk"
3515813,0.68571653906256
1585912,0.634367794729769
6067588,0.400137587822974
3361133,0.634621382690966
1029540,0.450577499065548
6305496,0.681733952928334
5680325,0.646341877710074
8601493,0.581573213450611
1266003,0.743016747385263
6397767,0.436661217734218
3415707,0.481195273809135
2085448,0.797171434015036
1906322,0.59873110987246
7733251,0.557458514440805
1143641,0.453822056204081
1445137,0.665207665786147
7728412,0.609945617243648
4215042,0.471013117022812
7830418,0.461102782189846
4383504,0.475773546192795
8194946,0.550329827610403
1231227,0.772006863541901
5557087,0.406394005101174
8390831,0.533318746369332
5902658,0.674758161138743
3400085,0.729665353614837
4101639,0.585046326369047
4322480,0.411047198437154
4863148,0.721512700337917
9266370,0.747406094428152
8058881,0.52553713042289
7640274,0.707304780371487
3526873,0.682411926053464
5111309,0.42911783400923
3587756,0.467736891191453
7266419,0.719340571202338
8386569,0.73649137718603
6896191,0.589323694631457
4721421,0.695791260432452
9566186,0.427166226413101
3187913,0.595937588997185
6477986,0.548578065168113
7821339,0.451109349355102
7242800,0.475747085455805
2038815,0.602977465745062
6723015,0.402309862244874
3781135,0.546995013393462
4176880,0.621461058035493
9828329,0.628814417310059
5849782,0.557422873936594
4996170,0.564672939945012
9544012,0.618669835664332
5072212,0.610529443342239
2715573,0.608873782493174
9924177,0.416492954269052
5935930,0.49306457368657
7919104,0.661641465686262
9220511,0.769089206401259
7138795,0.604687273874879
4665135,0.532210473995656
4668203,0.678396068047732
2314699,0.76680608605966
2769947,0.590699015557766
2729823,0.74729370540008
4675600,0.507227468304336
4133881,0.574323704559356
8510619,0.509028318990022
2785536,0.542488264199346
8755971,0.539233273547143
4574539,0.640090935956687
2379234,0.748102224431932
4053440,0.5199567980133
4304504,0.666979224048555
4846272,0.510063360538334
2676971,0.443502993881702
6921933,0.791071955766529
9283399,0.476913725305349
7604804,0.558400228340179
8940581,0.530304994061589
9579802,0.468834622483701
2754048,0.614438362140209
5253392,0.787940706405789
4474326,0.631368196755648
4367366,0.590033344645053
1250691,0.735687392856926
9363882,0.533515152521431
4694624,0.446628450322896
9602236,0.538807832170278
3449282,0.778525417670608
5655041,0.52585643818602
9804453,0.542171322461218
4327141,0.610930137336254
3793766,0.44126708060503
1307874,0.546516718063504
7007860,0.615025133360177
9287926,0.731863645277917
1404890,0.443115843832493
2810123,0.535836652480066
7691372,0.555555418413132
2174965,0.609957710187882
7379702,0.772610444389284
9989132,0.400808313582093
9494882,0.523215334303677
6335924,0.78911215737462
7581399,0.554184738267213
5380433,0.58622053777799
7913092,0.63889874862507
1028308,0.774948196485639
6021270,0.679970573075116
5142130,0.409255877602845
3967316,0.736499646957964
8518976,0.796545622125268
9798958,0.759469081275165
6944392,0.735238486900926
3102088,0.493722733482719
8372502,0.694803465157747
7521896,0.558432578202337
9786853,0.702427306305617
3385918,0.497171886451542
8909053,0.748478665109724
5390820,0.60867464216426
3749100,0.648397725075483
4555724,0.443224180303514
7833771,0.75604849299416
1907176,0.538358995970339
4792077,0.58776070503518
6919628,0.622856790106744
3657264,0.633508181571961
2853800,0.621527621895075
1019319,0.479508201405406
1970542,0.693700424209237
2933720,0.550553130265325
2036338,0.597103866562247
7184169,0.685848909802735
2739375,0.658243238274008
9863914,0.440325959958136
9522973,0.698577742651105
7225092,0.62651890264824
7658738,0.564471296127886
7591675,0.421509077493101
6873129,0.758867227938026
2503350,0.619709598645568
9308263,0.439740493055433
6081220,0.41090264134109
5828247,0.541851018834859
1169586,0.433841020334512
4297450,0.613943934626877
7175905,0.7198829902336
4749491,0.588239612802863
7812931,0.78380552502349
7981841,0.740081638935953
6162051,0.438299826718867
2698212,0.686542026139796
7824080,0.709635963756591
1834110,0.571944981254637
6600972,0.778120837453753
4743048,0.518512118700892
7988279,0.694670665450394
8269893,0.793596186581999
9705268,0.586288612615317
2943040,0.481594467256218
8802721,0.558556610532105
4752089,0.6310755523853
5617045,0.611633084900677
7974112,0.634774282388389
2192834,0.555099727306515
4706996,0.72744821710512
6958150,0.615005495212972
9169095,0.794188627414405
4100279,0.515414456091821
1947143,0.595780682936311
9390717,0.42733130576089
2799314,0.516348751820624
1486141,0.54571017511189
4832378,0.514482748042792
4049017,0.597357366606593
3480293,0.596262078825384
6971129,0.510813325736672
8054727,0.447499864175916
4957086,0.799486799538136
9372511,0.774423201568425
3449746,0.614458642341197
6930974,0.720109336171299
4422437,0.607896714098752
9418108,0.760300700552762
7619186,0.754103406984359
6310555,0.680378821771592
8331513,0.591661049239337
8941290,0.794152511563152
7708642,0.41996236294508
5515901,0.408176095597446
9896074,0.417972414195538
5997165,0.467949525639415
8916924,0.68753346092999
6673671,0.610171807836741
6518665,0.763962351717055
1302468,0.536690569575876
3292191,0.533108478877693
7983369,0.664272175729275
9983753,0.469359630905092
9640630,0.587847954779863
7758018,0.69907968826592
7124225,0.550225106067955
3221865,0.770413837395608
6458789,0.563980538677424
6165472,0.43105408558622
1446331,0.68844649689272
4355209,0.49459444610402
9052499,0.790414884593338
4525764,0.447993676457554
5652268,0.466585977561772
2577439,0.487016688007861
2733359,0.713658234849572
5918323,0.612601829320192
4537903,0.754616734758019
6626484,0.753838998544961
6149574,0.519518210552633
2265505,0.723334986716509
3603308,0.673370628803968
1005509,0.69131512446329
9597821,0.662519200053066
4594500,0.708250300958753
9793017,0.685737061873078
5605724,0.511447777599096
5204227,0.410776442755014
7514173,0.413276336155832
2278593,0.552724719420076
5711948,0.480711859464645
6043520,0.778622759040445
6942766,0.624425780586898
4350211,0.692904151510447
2225302,0.503351994603872
1664892,0.460432881861925
7853239,0.772071059700102
7324811,0.505383832007647
7874684,0.624457079730928
2413429,0.526933756750077
6393807,0.734498688019812
7869701,0.648357801977545
9213427,0.625397256202996
3772035,0.735472505073994
6913268,0.439183026738465
4040074,0.679988388158381
6437953,0.620459463447332
1755553,0.615154254436493
6450703,0.490430753864348
6362901,0.596830435562879
7019937,0.634312341548502
8208988,0.66035858662799
8698673,0.694537886139005
1451233,0.419568412285298
7069566,0.701584386173636
8612612,0.683382837660611
7717207,0.556005902122706
8465659,0.726473759673536
2151036,0.437679549958557
8146571,0.781373195815831
4199371,0.635631225816906
9532250,0.503680767398328
9370946,0.503724874742329
6331697,0.6145134691149
1994391,0.734871915914118
8054115,0.527458746638149
6416095,0.719596473220736
1794424,0.413539609592408
6915020,0.415560430753976
3988556,0.469484981149435
8518336,0.799225380737335
3229830,0.734933140687644
4272128,0.685089624393731
9321354,0.719324043765664
6066867,0.472453854512423
8261364,0.509333305153996
1350338,0.744896250963211
1358407,0.513125376123935
6692552,0.643974117282778
3151654,0.478188573475927
3272591,0.617211510334164
6621288,0.581569576077163
4650992,0.787826072517782
8185832,0.57296410985291
2057103,0.637979064136744
9949943,0.474557678494602
6848367,0.539761582855135
6900146,0.482830878254026
7726914,0.544096511416137
5628181,0.662558763939887
4422765,0.535647861473262
6501443,0.629394037649035
9693479,0.654403185471892
2942610,0.444720477238297
7738336,0.791261725034565
4891145,0.651787195168436
8456913,0.571708249580115
8949581,0.627918424084783
9817560,0.781102881766856
9225504,0.578321750927717
3317237,0.786089063156396
3010907,0.671275759860873
8115259,0.404767844174057
2485761,0.693860954605043
8542218,0.495583026763052
9746744,0.796662488672882
5477567,0.476714871637523
1358250,0.503949042409658
6626060,0.690623704809695
8473008,0.506446502823383
2402217,0.750104547571391
9911278,0.511347585637122
7127558,0.478036406449974
8781794,0.453735599387437
3174810,0.454085307009518
8762724,0.549241360463202
8128331,0.42589193964377
6510575,0.702271760068834
2876914,0.619767795130611
1534675,0.656749083753675
6627230,0.653718028683215
8234923,0.699651349429041
2787561,0.713721200544387
6990469,0.425007835589349
4626163,0.407628518436104
4482441,0.593787501193583
1542021,0.58300973623991
4782281,0.749784037843347
5959556,0.51234472990036
8344208,0.66693579852581
8539685,0.750970913935453
1108875,0.711328893899918
6153949,0.544177413638681
3714591,0.419021699018776
1348085,0.618327887356281
4224786,0.47051906613633
3406922,0.446797106601298
9765641,0.683305947016925
9559731,0.429850982129574
6544182,0.643908417224884
9682963,0.543611839599907
8901791,0.559922989178449
2079838,0.500474209990352
6365967,0.698963879980147
4212069,0.601424044463784
7073576,0.789495536312461
6743331,0.645391940977424
7271387,0.46943172365427
6626389,0.403882855642587
2099925,0.681931323092431
3528577,0.597495681978762
2567588,0.780911587923765
2531917,0.780464863032103
6044554,0.493686429783702
4858946,0.622260929457843
4502445,0.525798021350056
8592846,0.668411199934781
2878989,0.405632086284459
5584513,0.437161464802921
4554447,0.457656326610595
3323283,0.758742513041943
8226162,0.584883842431009
3762805,0.466782607417554
1703125,0.737655500508845
9520427,0.687618489935994
4407783,0.507399118039757
3946866,0.464498347602785
6983031,0.445758836064488
7995408,0.587515148892999
5356794,0.411394752003253
9364487,0.71548568578437
1448959,0.648103807680309
7041800,0.484428780432791
8429093,0.639897656347603
4029316,0.517465651221573
9383103,0.593184980284423
5356110,0.628462548274547
9513829,0.647198817133904
3801150,0.77731935819611
6391090,0.620332033187151
9011449,0.462098831590265
6465888,0.688667424954474
4964747,0.651768053788692
6040182,0.710498077142984
9454249,0.435581165645272
8510074,0.75969251068309
3584527,0.400729279499501
8591503,0.591811288055033
3328837,0.594642693642527
4053823,0.484319346491247
6011807,0.40252776844427
2690764,0.433989951200783
5586513,0.606744777038693
9343063,0.493356793094426
3762550,0.716160926967859
4206352,0.418128340411931
1512006,0.564358939509839
8962011,0.689687796961516
5607604,0.596358053199947
8241884,0.782253231108189
3131205,0.582487256918103
7181070,0.435417795274407
8744023,0.714014698844403
5051082,0.502593675162643
2533261,0.79106476912275
5577933,0.536760275159031
8829603,0.681578422989696
1299737,0.400652494002134
3323227,0.454453244712204
9433158,0.426010038610548
6534921,0.589932101406157
9545043,0.448210095055401
8339810,0.555185400042683
1443806,0.429311918467283
3717531,0.602237797528505
5608042,0.561868133489043
7392772,0.500584222842008
3561687,0.647655723430216
5184228,0.555082934629172
7564012,0.573309434577823
2153201,0.679453526437283
9408031,0.747820390947163
4541681,0.44664612878114
3241949,0.455980278458446
9525613,0.557167745381594
8574304,0.447548050619662
4736720,0.444244101084769
9024660,0.420063032023609
2860526,0.549723068252206
9551143,0.697126920800656
5305800,0.650263103004545
1992418,0.571902415715158
6663752,0.738614809978753
3641267,0.603997146338224
8472071,0.557616242859513
3951473,0.522198240086436
8862519,0.648002442438155
1248680,0.758234829455614
5859945,0.537088681943715
5310131,0.445044533908367
8900534,0.426594122033566
5381123,0.596664987504482
3001051,0.779836738482118
5581951,0.606146110221744
1085727,0.540804800949991
1796356,0.77946989396587
3866965,0.42468244265765
5907377,0.565885875467211
3726587,0.684640868101269
7658437,0.770807638484985
1092496,0.570866602938622
6387328,0.440968132112175
7417423,0.401576496940106
5193610,0.440345884952694
2949121,0.798451628070325
2047763,0.781316884234548
4694927,0.594060724228621
6752218,0.507170742563903
1506162,0.754221838433295
6114437,0.758684844058007
7371413,0.757921604625881
9781449,0.453488825447857
9735635,0.656331649143249
2052158,0.713536902330816
2709422,0.648826502077282
2682148,0.538733205478638
5096385,0.590037277620286
2834951,0.692579776234925
9768316,0.643783708103001
1894604,0.677946606464684
8422612,0.635750873852521
1909163,0.713680512923747
9748466,0.515001844242215
1048261,0.450401020236313
5480846,0.421625641360879
9870245,0.528672713972628
4955099,0.416824769880623
4092112,0.750641819927842
3746170,0.796302303113043
9879155,0.429400840681046
9317986,0.481521421857178
1109890,0.618115181289613
1893174,0.529962631221861
5869676,0.423981980606914
6585825,0.776338823698461
8141927,0.776189376041293
5333399,0.765246241912246
8263975,0.720650835242122
9889775,0.651216013915837
9347489,0.727616248559207
3444042,0.548420553095639
1889065,0.613647914957255
1590464,0.513119291607291
2685787,0.700611960049719
6327346,0.748616757523269
1007767,0.541074103303254
5357318,0.485698935948312
6898089,0.663376770634204
2806145,0.718940433487296
6980026,0.546884820330888
5973192,0.457776119280607
7696544,0.446941988356411
4522814,0.535077251307666
8520252,0.619326703157276
3237621,0.441434446163476
8974072,0.469192277733237
7225287,0.608348570484668
9248396,0.712362197320908
4330368,0.614195358287543
6535149,0.77352095618844
1299263,0.457560126204044
6828400,0.58347943443805
1036031,0.760560186672956
6195665,0.429702296666801
3526634,0.457761806622148
6494297,0.675822445750237
9342764,0.773729975987226
6158495,0.708078676369041
8190575,0.779936554748565
3704249,0.564898266084492
8989760,0.615292795095593
8694838,0.624875798542053
8533024,0.631362240482122
1648847,0.664151624403894
6614699,0.672188119776547
5596227,0.544902510475367
1593024,0.40044475523755
3017149,0.450637969654053
6232476,0.468254641350359
4259719,0.500997725874186
9503296,0.719721837993711
1508734,0.597872086707503
1003076,0.714780175220221
3609600,0.42560459645465
2955508,0.678938812296838
7196627,0.457289951480925
8783151,0.575581737793982
1268516,0.736089932918549
7313026,0.565024580806494
2500549,0.565766697563231
8064912,0.475271673407406
2312563,0.67245195871219
7085266,0.730143934860826
5682038,0.692098812013864
7344431,0.539075434859842
3380631,0.779412144701928
5552171,0.449299025535584
8400398,0.51986648272723
2617203,0.72984722154215
8781127,0.520597858075053
1989426,0.605070972070098
8842233,0.49382296577096
5629365,0.776039193756878
3571059,0.781327259819955
4030335,0.647396940831095
6126409,0.614779188018292
2657915,0.745168700348586
4953988,0.728811223432422
6955864,0.781723012868315
4782707,0.692894628923386
6048331,0.568894011992961
2760454,0.437930851522833
9353991,0.63273256868124
7061620,0.490693958755583
2179226,0.510228351410478
4391672,0.466192028019577
3720480,0.444699349161237
8246661,0.599314345326275
5230771,0.444383542053401
4972652,0.418308939877898
1716304,0.548283425439149
4361511,0.40099759651348
4491093,0.628965933807194
4512330,0.643275490868837
3154578,0.612013782653958
8105619,0.617784303799272
1142827,0.42728626402095
4588510,0.599344100803137
4494086,0.597934531792998
5119641,0.78666473813355
3669565,0.444177620206028
8228470,0.630234330799431
8841830,0.477417728397995
9500393,0.548333565611392
3455862,0.520925337076187
7078388,0.697835040278733
7402104,0.685388459451497
2814745,0.427610182203352
6009910,0.561039058025926
6611096,0.671126116719097
1972534,0.583669679798186
6263069,0.555820109602064
6812118,0.45255143744871
2697052,0.415382626838982
5119426,0.708780023083091
9256612,0.755769220553339
6093034,0.433548599109054
9479283,0.40140828685835
7702047,0.425824757758528
7450295,0.626974587701261
5907834,0.774254297465086
9789795,0.603958130814135
9491010,0.705607569497079
2588590,0.63583411835134
5913504,0.780702941119671
6803198,0.70977041926235
1944200,0.752980971988291
1343836,0.667735817655921
7937576,0.514352807588875
9614977,0.467699213512242
1996055,0.557353518903255
4619880,0.665134179871529
1247466,0.476662846840918
4729141,0.73158951010555
2880714,0.720951583608985
9261886,0.58966612117365
3053903,0.495083884801716
9836526,0.74913478596136
3445582,0.677632056456059
5783368,0.523931447975338
9512694,0.775323103647679
9143437,0.611532864533365
9540516,0.613488199654967
3708933,0.794001785293222
7894307,0.606989200226963
2704342,0.472767330426723
1912159,0.431646524276584
1773802,0.445697367098182
5582652,0.787459747772664
6198352,0.473134216479957
7181619,0.492147529218346
3263884,0.692389735672623
5009147,0.768708886113018
5870601,0.538879905827343
6113128,0.685429257992655
9372965,0.748184353485704
2551285,0.635247216746211
1353206,0.63364946404472
1890363,0.509783202409744
1139551,0.707971914112568
9282778,0.444460447039455
7717347,0.440582109708339
6448139,0.490239636786282
4398927,0.611794508155435
4073112,0.693829397577792
3947562,0.599430358037353
6647046,0.649722872767597
6696127,0.447204336617142
9822890,0.401401025708765
8824042,0.442536620050669
6773581,0.651021633017808
4685349,0.423570631444454
9287605,0.416598440520465
5062389,0.641590052843094
9227627,0.766454194206744
1237171,0.537004980724305
4077143,0.740920452680439
3304465,0.766218502167612
7993478,0.648286350257695
3664222,0.409679861087352
3316891,0.494607979245484
5241593,0.746875279955566
1632520,0.657999024540186
3039152,0.529471594747156
2032613,0.595090129412711
1719735,0.450690133403987
4967580,0.407295818813145
9840929,0.775460904743522
9673649,0.430719662178308
8177626,0.594518026616424
5875127,0.696657878812402
5101561,0.484006461966783
2899113,0.465072106663138
3075537,0.656687455624342
6319351,0.591161444131285
3323903,0.400381833221763
7815931,0.72236156212166
5963403,0.520830796193332
1878537,0.478386979922652
2354417,0.666280859708786
2311936,0.668527367059141
9914191,0.528709915652871
1234806,0.659075241629034
6460043,0.678282530698925
1918990,0.601642895210534
5584354,0.760142560023815
2686616,0.467427463829517
5564521,0.733167495485395
4466218,0.684011292178184
6297435,0.539453825820237
9285830,0.506367381848395
6251472,0.759806639421731
8315353,0.730050658807158
7907073,0.490411106403917
6467498,0.654305300954729
5803536,0.508496819250286
3569040,0.697049261443317
2117578,0.672284682001919
5355217,0.505820886325091
4305862,0.457456454075873
7371515,0.646992165222764
9563212,0.756144379451871
3763778,0.429924547765404
8385743,0.778843490872532
8696128,0.600579935591668
1413417,0.475884419493377
8773179,0.47734487047419
5284807,0.417837192304432
2095230,0.71751367226243
6902432,0.741744693834335
3047808,0.606868605222553
5141267,0.722887357138097
8975249,0.453397017531097
8139197,0.776056541316211
1411980,0.627547996211797
1610059,0.531613850034773
6963221,0.495993732474744
3059640,0.709920778498054
6330243,0.472457250859588
3971225,0.656557019520551
9992757,0.620978717226535
7378438,0.582468115817755
1028525,0.506769280787557
7926856,0.450147219747305
2801885,0.674968011677265
7204821,0.574511579610407
7747949,0.691735867876559
3144711,0.453452525939792
9575768,0.673120534513146
6262476,0.791437040828168
8194339,0.417116303276271
9410505,0.539265998825431
1689261,0.686831622570753
6971762,0.683093746658415
9885940,0.52177898818627
3270731,0.659540226869285
1354887,0.543812515586615
9869624,0.7762629956007
2195525,0.760714940074831
2585542,0.699025411065668
5344675,0.622116852365434
6724135,0.65923924613744
9881832,0.493656316678971
1895713,0.567791067343205
7242455,0.66936430959031
1011777,0.613837158959359
7906069,0.593291522096843
3879496,0.506140502821654
9621159,0.710277348384261
2758383,0.489752924535424
8537867,0.530247517023236
5386708,0.790941080357879
1992922,0.551766522228718
4161914,0.404340480081737
7848803,0.726079942286015
4506591,0.495196800306439
5108166,0.463143438007683
1965990,0.566686216183007
9663103,0.403984998911619
9891874,0.664650535676628
4634066,0.792786450032145
8806992,0.717105866409838
1570240,0.626156449969858
7155846,0.551285311300308
7196537,0.755253444053233
3825482,0.631968696974218
6746024,0.556225867010653
6770474,0.539431045018137
5436214,0.557810786366463
8703131,0.640441376622766
2308077,0.453722349368036
4791461,0.762796338368207
2806622,0.616557503957301
9808864,0.499914123024791
5454161,0.545276307687163
4369822,0.522584119811654
8652642,0.405419076886028
7248894,0.426824288535863
4219455,0.41548852622509
4362056,0.787144748400897
2725591,0.515131323691458
8041615,0.516389603167772
1030807,0.477813476510346
9378235,0.576464730501175
7204203,0.526006948947907
3274507,0.654534024838358
6988219,0.645584439020604
5290789,0.423497993964702
9141947,0.773885198589414
3749269,0.719803004804999
9358002,0.543499938957393
3349427,0.705065849702805
4987644,0.419390845485032
7368065,0.648406391497701
9125558,0.408285328000784
5617571,0.405843894183636
5504192,0.443707589060068
1448073,0.668284703791141
3244250,0.62938731405884
8095502,0.487599480710924
2783270,0.788099426403642
8928909,0.743500643782318
4278476,0.64587064133957
3429265,0.662496149726212
6309148,0.447160604596138
2488880,0.775806103181094
5401111,0.599001289345324
9669434,0.411022620555013
6215813,0.429587282333523
8116343,0.608036642055959
6209002,0.479343286622316
5876296,0.646882513444871
7862335,0.780242581292987
2280146,0.414821076299995
4530793,0.54035701546818
8232518,0.638743127975613
9540095,0.418267381377518
1346028,0.462485713418573
7022048,0.742795809358358
2467575,0.687854859046638
2046843,0.750654938351363
2191665,0.590312776062638
4518801,0.60184995867312
2941458,0.606078609451652
7272539,0.718626333214343
2413972,0.773279068525881
4064277,0.441479019634426
3997765,0.52317815143615
6713874,0.552095642779022
4650936,0.742911545373499
7011273,0.503067556768656
9954616,0.723702818248421
9133169,0.486649578344077
4062331,0.648614936508238
3315409,0.45408618086949
3899347,0.624197916779667
5438856,0.607358010858297
1170292,0.660748473927379
3565786,0.66504663573578
6927659,0.768240850605071
2168446,0.479468322638422
2042523,0.509903007652611
1290044,0.554552873410285
3597074,0.416983339004219
6196963,0.593349151592702
1346957,0.752094256784767
7535617,0.686780691053718
9066369,0.787673599552363
7646948,0.652281789761037
4646574,0.430733358580619
1740299,0.506964041013271
4813429,0.647589354962111
2163611,0.434488894138485
1275083,0.437800220306963
2141985,0.638107761833817
4214839,0.680363258440048
3209363,0.410486784763634
5646714,0.45375987328589
6107525,0.42850259160623
5018644,0.524245768692345
7514346,0.593641566764563
4025589,0.47502174936235
2867510,0.451308977138251
9921558,0.630262702517212
1018801,0.47967963879928
9409515,0.766708628460765
8468295,0.473739024624229
3965686,0.608600055426359
7576532,0.688467739336193
2249606,0.443759821075946
3174955,0.462294158805162
7398016,0.650812648050487
2273226,0.764236850105226
8401096,0.63349190549925
4438397,0.669495848566294
4925460,0.796791588608176
5886788,0.628281649947167
1907734,0.690057247132063
7886132,0.518020102847368
4248057,0.778051549382508
9258712,0.71801055399701
7495668,0.455758161377162
2781533,0.47290645185858
2631392,0.436642934475094
6528618,0.450393409468234
2800903,0.689136342424899
9179309,0.525778370723128
3823932,0.448953572101891
2653119,0.693303270544857
9290838,0.464100447483361
4706268,0.67752892319113
6521114,0.79311974933371
1344129,0.522729423549026
8690407,0.784152042213827
6517247,0.463711317628622
5112321,0.727525055781007
3345992,0.693866058066487
3281009,0.705152925569564
2597288,0.490551108773798
6820550,0.668142522219568
2959068,0.686659303959459
1226610,0.473340699914843
7044172,0.443058202508837
1714350,0.641844299994409
1137601,0.797186125349253
3002068,0.633089870866388
4016701,0.548803073260933
1112033,0.77600757945329
2398048,0.682403063308448
2154387,0.460844833776355
2511759,0.652934954781085
9281140,0.433609609957784
7141493,0.647862295433879
1111275,0.431451907381415
